     3.22000000	     0.00671350	     0.00673645	     0.12873515	     0.12879743	    -0.04835574 %
     3.29000000	     0.00670105	     0.00672510	     0.13153094	     0.13159737	    -0.05048138 %
     3.36000000	     0.00668831	     0.00671350	     0.13432655	     0.13439732	    -0.05265276 %
     3.43000000	     0.00667530	     0.00670165	     0.13712198	     0.13719726	    -0.05486989 %
     3.50000000	     0.00666202	     0.00668957	     0.13991722	     0.13999720	    -0.05713276 %
     3.57000000	     0.00664845	     0.00667723	     0.14271227	     0.14279715	    -0.05944139 %
     3.64000000	     0.00663460	     0.00666466	     0.14550712	     0.14559709	    -0.06179577 %
     3.71000000	     0.00662047	     0.00665184	     0.14830177	     0.14839704	    -0.06419590 %
     3.78000000	     0.00660607	     0.00663877	     0.15109622	     0.15119698	    -0.06664179 %
     3.85000000	     0.00659138	     0.00662546	     0.15389046	     0.15399693	    -0.06913343 %
     3.92000000	     0.00657640	     0.00661191	     0.15668449	     0.15679687	    -0.07167084 %
     3.99000000	     0.00656115	     0.00659811	     0.15947831	     0.15959681	    -0.07425402 %
     4.06000000	     0.00654561	     0.00658407	     0.16227190	     0.16239676	    -0.07688296 %
     4.13000000	     0.00652979	     0.00656979	     0.16506527	     0.16519670	    -0.07955766 %
     4.20000000	     0.00651368	     0.00655526	     0.16785842	     0.16799665	    -0.08227814 %
     4.27000000	     0.00649729	     0.00654049	     0.17065134	     0.17079659	    -0.08504440 %
     4.34000000	     0.00648061	     0.00652547	     0.17344402	     0.17359653	    -0.08785642 %
     4.41000000	     0.00646364	     0.00651021	     0.17623646	     0.17639648	    -0.09071423 %
     4.48000000	     0.00644638	     0.00649471	     0.17902866	     0.17919642	    -0.09361782 %
     4.55000000	     0.00642883	     0.00647896	     0.18182062	     0.18199637	    -0.09656719 %
     4.62000000	     0.00641100	     0.00646297	     0.18461232	     0.18479631	    -0.09956235 %
     4.69000000	     0.00639287	     0.00644673	     0.18740377	     0.18759625	    -0.10260330 %
     4.76000000	     0.00637445	     0.00643025	     0.19019497	     0.19039620	    -0.10569004 %
     4.83000000	     0.00635574	     0.00641353	     0.19298590	     0.19319614	    -0.10882258 %
     4.90000000	     0.00633674	     0.00639656	     0.19577657	     0.19599609	    -0.11200092 %
     4.97000000	     0.00631744	     0.00637935	     0.19856697	     0.19879603	    -0.11522506 %
     5.04000000	     0.00629785	     0.00636189	     0.20135709	     0.20159597	    -0.11849500 %
     5.11000000	     0.00627796	     0.00634419	     0.20414694	     0.20439592	    -0.12181075 %
     5.18000000	     0.00625777	     0.00632625	     0.20693651	     0.20719586	    -0.12517231 %
     5.25000000	     0.00623728	     0.00630806	     0.20972580	     0.20999581	    -0.12857968 %
     5.32000000	     0.00621650	     0.00628963	     0.21251479	     0.21279575	    -0.13203287 %
     5.39000000	     0.00619542	     0.00627096	     0.21530349	     0.21559570	    -0.13553188 %
     5.46000000	     0.00617403	     0.00625204	     0.21809190	     0.21839564	    -0.13907671 %
     5.53000000	     0.00615234	     0.00623287	     0.22088001	     0.22119558	    -0.14266738 %
     5.60000000	     0.00613035	     0.00621347	     0.22366781	     0.22399553	    -0.14630387 %
     5.67000000	     0.00610806	     0.00619382	     0.22645531	     0.22679547	    -0.14998619 %
     5.74000000	     0.00608546	     0.00617393	     0.22924249	     0.22959542	    -0.15371435 %
     5.81000000	     0.00606256	     0.00615379	     0.23202936	     0.23239536	    -0.15748835 %
     5.88000000	     0.00603934	     0.00613341	     0.23481591	     0.23519530	    -0.16130820 %
     5.95000000	     0.00601582	     0.00611278	     0.23760214	     0.23799525	    -0.16517389 %
     6.02000000	     0.00599199	     0.00609191	     0.24038804	     0.24079519	    -0.16908544 %
     6.09000000	     0.00596785	     0.00607080	     0.24317361	     0.24359514	    -0.17304284 %
     6.16000000	     0.00594340	     0.00604945	     0.24595885	     0.24639508	    -0.17704610 %
     6.23000000	     0.00591863	     0.00602785	     0.24874374	     0.24919502	    -0.18109522 %
     6.30000000	     0.00589355	     0.00600600	     0.25152830	     0.25199497	    -0.18519021 %
     6.37000000	     0.00586816	     0.00598392	     0.25431251	     0.25479491	    -0.18933106 %
     6.44000000	     0.00584245	     0.00596159	     0.25709636	     0.25759486	    -0.19351780 %
     6.51000000	     0.00581642	     0.00593901	     0.25987987	     0.26039480	    -0.19775041 %
     6.58000000	     0.00579008	     0.00591620	     0.26266302	     0.26319474	    -0.20202890 %
     6.65000000	     0.00576341	     0.00589313	     0.26544580	     0.26599469	    -0.20635328 %
     6.72000000	     0.00573642	     0.00586983	     0.26822822	     0.26879463	    -0.21072355 %
     6.79000000	     0.00570911	     0.00584628	     0.27101027	     0.27159458	    -0.21513971 %
     6.86000000	     0.00568148	     0.00582249	     0.27379195	     0.27439452	    -0.21960177 %
     6.93000000	     0.00565352	     0.00579845	     0.27657325	     0.27719447	    -0.22410974 %
     7.00000000	     0.00562524	     0.00577417	     0.27935416	     0.27999441	    -0.22866361 %
